id,car_variant,year_of_vehicle_manufacture,month_of_vehicle_manufacture,odometer_reading,odometer_reading_present,vehicle_fuel_type,registered_color,vehicle_make,vehicle_model,accidental_vehicle,city,car_valuation
658,vxi,2013,1,,0,Petrol,,hyundai,I10,,Noida,251036.1256739369
431,B200 CDI,2014,2,95150.71107450643,1,Diesel,,Mercedes-Benz,B Class,,Chennai,1096893.1752823337
402,1.5 V MT,2014,3,113786.13355419181,1,Petrol,,Honda,City,,Cuddalore,592152.4600732502
492,VXI,2017,5,,0,Petrol,,Maruti Suzuki india ltd,Maruti Dzire VXI,,PUDUKOTTAI,622415.0151617948
354,1.0LTSI,2021,8,13861.32213758194,1,Petrol,,Volkswagen,Taigun,,Hyderabad,1588661.7902264385
382,5 Seater AC,2018,11,60693.653376286675,1,Petrol + CNG,,Maruti,Eeco,,Pune,448017.179351071
610,RXT BSIV,2015,5,,0,Petrol,,RENAULT,KWID,,Thiruvallur,356984.50130637555
82,1.6 VTVT S,2017,8,73200.28974710395,1,Petrol,,Hyundai,Creta,,Delhi,806137.8401680645
285,VXI,2014,1,,0,Petrol,,Maruti,Swift Dzire,,North East Delhi,548072.9476212013
320,W7,2017,8,,0,Diesel,,Mahindra,XUV500,,Bangalore,1129556.559441671
594,BALENO ZETA,2019,2,,0,Petrol,,Maruti,BALENO ZETA,,Hyderabad,697968.7737229425
165,VTVT SX 1 6,2014,1,,0,Petrol,,HYUNDAI,VERNA,,Chennai,474575.4982794745
230,1.0L MPI,2018,10,,0,Petrol,,Volkswagen,Polo,,Bangalore,766705.2175254988
704,85PS Diesel STD,2014,9,67294.2073335013,1,Petrol,,Renault,Duster,,Thane,508993.41763932956
177,ZDi Plus,2018,1,70478.35964103774,1,Diesel,,Maruti,Vitara Brezza,,Gurgaur,771831.9564046606
34,G,2013,12,55602.94011949087,1,Petrol,,Toyota,Etios,,Puducherry,455429.94339804346
633,5 Seater AC,2017,3,67329.10022195711,1,Petrol + CNG,,Maruti,Eeco,,Ghaziabad,330168.6527459613
593,2.5 G E4,2015,7,,0,Diesel,,Toyota,Innova 2.5G,,Bangalore,903082.4625837019
7,VDI,2016,4,104897.35466977785,1,Diesel,,Maruti,Swift Dzire,,Mahbubnagar,653384.7768796458
89,1.5 S MT,2017,5,58230.177773555566,1,Petrol,,Honda,City,,Faridabad,1013670.8930599919
209,1.2 Revotron XT,2021,11,45107.89430960768,1,Petrol,,Tata,TIAGO,,Nagpur,526227.6990544661
414,Sharp CVT,2021,10,8126.5990131237395,1,Petrol,,MG,Hector,,Delhi,1698575.974549102
229,ZDi,2013,6,203020.03872757632,1,Diesel,,Maruti,ERTIGA,,Bangalore,581683.6182724154
704,85PS Diesel STD,2013,9,64122.36205267082,1,Petrol,,Renault,Duster,,Thane,526596.0688684349
538,VXi AT,2018,7,38446.58262946766,1,Petrol,,Maruti,Swift,,Udaipur,602415.215907211
83,Sportz 1.4 CRDi,2018,8,148082.79279282707,1,Diesel,,Hyundai,Elite i20,,Ghaziabad,633955.4941084263
419,LXi,2018,8,46679.39720195981,1,Petrol,,Maruti,Alto 800,,Mangalore,324752.9546440967
554,Vxi,2023,6,9642.048450032975,1,Petrol,,Maruti,Swift,,Tumakuru,745585.532608011
331,VLX AT AIRBAG BSIV,2014,6,,0,Diesel,,Mahindra,Scorpio 2009-2014,,Bangalore,692153.9482286304
447,VDi,2018,9,68958.40694177256,1,Diesel,,Maruti,Vitara Brezza,,Faridabad,769451.5705671544
548,1.6 CRDi SX,2020,3,38358.36928041521,1,Diesel,,Hyundai,Verna,,Ludhiana,1333081.9449590687
694,2.5 VX (Diesel) 7 Seater,2012,11,,0,Diesel,,Toyota,Innova,,Bangalore,1158555.6776375682
598,VXI AMT,2020,9,51971.04560560383,1,Petrol,,Maruti,SWIFT,,Pune,478884.99264446803
47,ZDi Plus,2016,7,124813.94013282916,1,Diesel,,Maruti,Vitara Brezza,,Gautam Buddha Nagar,763789.5473971951
23,XMS 1 2 RT 90PS ABS,2014,1,,0,Petrol,,TATA,ZEST,,Kancheepuram,337137.08718206437
600,VXI,2013,9,,0,Petrol,,MARUTI SUZUKI INDIA LTD,NEW WAGON R,,Tiruvallur,334141.8109715564
5,1.2 VTVT SX,2017,9,42392.607865248356,1,Petrol,,HYUNDAI,Xcent,,Coimbatore,455124.59891998663
240,ZXi,2021,1,44205.46484016862,1,Petrol,,Maruti,Celerio,,Kolhapur,565254.0080626868
193,SMARTI HYBRID ZETA,2018,11,,0,Petrol,,Maruti,XL6,,Rajkot,888716.165663277
702,W8 AWD,2013,5,,0,Diesel,,Mahindra,XUV500 2011-2015,,Rajkot,675327.1186752502
469,RAPID AMBITION TDI,2013,4,,0,Diesel,,Skoda,RAPID AMBITION TDI,,Hyderabad,434650.29903996986
146,VXI 1.2,2018,4,25169.111980992446,1,Petrol,,Maruti,Dzire,,Surat,669025.296852969
440,1.2 HIGHLINE,2018,2,,0,Petrol,,Volkswagen,AMEO,,Rajkot,380187.2556920116
494,LDi Option,2019,2,52449.88837073631,1,Diesel,,Maruti,Vitara Brezza,,Ludhiana,607876.1673807579
322,1.2 CRDi Asta,2015,2,85416.03138505609,1,Petrol,,Hyundai,Grand i10,,Kancheepuram,470680.860741299
369,XF 3 0L Premium Luxury,2015,6,77962.35472475739,1,Diesel,,Jaguar,XF,,Chennai,3011073.791017756
227,ZDi Plus,2019,4,56100.91844942519,1,Diesel,,Maruti,Ertiga,,Mahabubnagar,908240.4292794922
151,PRIME T CRDI BSIV,2017,3,,0,Diesel,,HYUNDAI,GRAND I10,,Kancheepuram,440007.3141767742
315,1.2 MPI Comfortline,2015,5,75401.69242753414,1,Diesel,,Volkswagen,Polo,,Kanchipuram,644231.5241295021
701,1.2 mt crdi sx o,2019,1,,0,Diesel,,Hyundai,aura,,Kurnool,900073.3765605096
171,SX Opt iMT,2020,7,100091.49196588606,1,Diesel,,Hyundai,Venue,,Dahanu,766402.7981637011
245,LXI,2019,12,29830.49769186353,1,Petrol,,Maruti,ALTO,,Udaipur,381057.3434573817
532,LXi,2020,1,33897.68499121904,1,Petrol,,Maruti,Swift,,Ghaziabad,504880.9858935557
656,HIGHLNE,2019,3,,0,Petrol,,Volkswagen,Polo,,Rajkot,682145.3852655241
212,2.0 TDI,2012,11,165508.80292015328,1,Diesel,,Audi,Q5,,Chennai,1910126.733974208
125,3.0 Diesel,2014,1,96560.14136949123,1,Diesel,,Toyota,Fortuner,,Ludhiana,1530661.8148690972
547,Vxi,2020,10,36989.60254476149,1,Petrol,,Maruti,Swift,,East Delhi,639575.5343158989
387,T O,2019,11,,0,Petrol,,NISSAN,REDIGO,,New Delhi,257049.54359952296
757,RXT,2014,11,,0,Petrol,,RENAULT,KWID,,Chennai,320564.3181586699
225,VDI,2014,5,,0,Diesel,,Maruti,Swift Dzire,,Jaipur,486329.2972400568
358,V W POLO 1 0L MPI,2020,7,,0,Petrol,,Volkswagen,V W POLO 1 0L MPI,,Hyderabad,723251.1757939897
578,2.5 E,2015,7,148867.15007445303,1,Diesel,,Toyota,Innova / Crysta,,Shivamoga,1111514.574443576
68,1.2 DURATEC PETROL ZXI,2013,1,,0,Petrol,,FORD,FIGO,,Chennai,248001.0789618724
567,Magna,2017,6,52923.94690603976,1,Petrol,,Hyundai,i20,,Ghaziabad,467996.7620304582
225,VDI,2015,4,,0,Diesel,,Maruti,Swift Dzire,,Jaipur,497140.0826617942
438,1 2 MPI COMFORTLINE,2015,7,,0,Petrol,,VOLKSWAGEN,POLO,,Chennai,453318.4984614912
421,Vxi,2021,11,101917.78999664559,1,Petrol,,Maruti,Swift,,Rajkot,605003.1629284385
83,Sportz 1.4 CRDi,2017,8,141202.52088248846,1,Diesel,,Hyundai,Elite i20,,Ghaziabad,621710.2318523854
401,Delta,2022,11,29388.7858306023,1,Petrol,,Maruti,Baleno,,Gautam Buddha Nagar,679875.1242042165
740,5 Seater AC,2019,9,67363.04824610238,1,Petrol + CNG,,Maruti,Eeco,,Faridabad,438162.9268580723
125,3.0 Diesel,2015,2,85207.87189019618,1,Diesel,,Toyota,Fortuner,,Ludhiana,1576507.204735115
96,Vxi,2022,4,13539.407974965858,1,Petrol,,Maruti,WAGON R,,Agra,593264.3794673614
203,Sigma,2020,4,28346.645554045717,1,Petrol + CNG,,Maruti,Baleno,,Faridabad,618030.402207125
413,Sportz,2015,3,,0,Petrol,,Hyundai,i20,,Bangalore,559066.4486394703
121,Delta,2016,1,46922.33853804313,1,Petrol,,Maruti,Baleno,,Bangalore,562545.768810426
22,HYBRID DELTA,2017,5,119201.74137632713,1,Diesel,,Maruti,Ciaz Hybrid,,Delhi,486300.405177118
537,2.4 GX 7 STR,2017,3,132396.99020478697,1,Diesel,,Toyota,Innova / Crysta,,Cuddalore,1524213.0238398693
323,Ciaz Hybrid,2016,10,82747.86208713001,1,Diesel,,Maruti,Ciaz Hybrid,,Pune,603291.3328631299
687,1.2 TSI,2019,11,,0,Petrol,,Volkswagen,POLO GT,,Bangalore,966730.7134634114
566,LXi,2022,8,41807.682093061834,1,Petrol + CNG,,Maruti,Alto,,Ghaziabad,468395.25885806046
312,EECO  5 STR,2020,5,,0,Petrol,,MARUTI SUZUKI INDIA LTD,EECO  5 STR,,Kalyan,445955.3978575658
14,Sportz,2019,11,11657.728461019444,1,Petrol,,Hyundai,Grand i10 Nios,,Ludh2670,615859.615790862
686,E PETROL,2014,6,,0,Petrol,,Honda,Jazz,,TIRUVALLUR,455911.82980445575
608,1.5 Revotorq XMA,2019,4,135676.35748172496,1,Diesel,,Tata,Nexon,,Faridabad,588598.166551361
577,VXI BS IV,2015,3,51882.74228661933,1,Petrol,,Maruti,WAGON R,,Haryana,341369.6557811394
668,INNOVA CRYSTA 2.4 G 8S,2019,1,,0,Diesel,,TOYOTA KIRLOSKAR MOTORS LTD,INNOVA CRYSTA 2.4 G 8S,,Mahabubnagar,1608576.4943753679
543,VXI Optional,2019,3,36736.35762744701,1,Petrol,,Maruti,Alto K10,,Udaipur,331822.4524609411
686,E PETROL,2014,5,,0,Petrol,,Honda,Jazz,,TIRUVALLUR,487995.15782633174
340,1.2 V i VTEC,2018,6,37240.529829506704,1,Petrol,,Honda,Jazz,,Coimbatore,608259.0563413005
126,Sportz,2020,7,44621.65681383747,1,Petrol,,Hyundai,i20,,Morbi,674719.7026288669
31,ZDI Plus,2017,10,93320.01484948727,1,Diesel,,Maruti,Ertiga,,Jangaon,825170.3590712824
554,Vxi,2022,5,9141.439582312389,1,Petrol,,Maruti,Swift,,Tumakuru,757673.7031160418
623,VXI Optional,2020,1,106367.89687344506,1,Petrol,,Maruti,CELERIO,,Ashok Nagar,569589.7784506925
71,1.6 CRDI AT SX Option,2016,10,76214.34799332648,1,Diesel,,Hyundai,Verna,,Karnataka,916605.6467486514
686,E PETROL,2016,6,,0,Petrol,,Honda,Jazz,,TIRUVALLUR,496482.60091103474
631,2.0 TDI,2014,11,,0,Diesel,,Audi,A6 2011-2015,,Bangalore,1867227.062068855
122,AMAZE 1.2 V MT (I-VTEC),2017,3,,0,Petrol,,HONDA,AMAZE 1.2 V MT,,Noida,403733.4758730582
339,1.6 Highline,2014,2,,0,Diesel,,Volkswagen,Vento 2013-2015,,Bangalore,674691.9776776944
319,1.6 CRDi S Option,2014,7,64201.208856989986,1,Diesel,,Hyundai,Verna,,Bengaluru,573097.3578329246
25,i-DTEC V,2016,1,47103.65115581723,1,Diesel,,Honda,City,,Jaipur,628031.6704105908
340,1.2 V i VTEC,2016,4,30949.59030661129,1,Petrol,,Honda,Jazz,,Coimbatore,582375.1894095915
543,VXI Optional,2018,1,37277.575798138736,1,Petrol,,Maruti,Alto K10,,Udaipur,348526.22334754706
180,SPORTZ VTVT BSIV,2017,11,,0,Petrol,,HYUNDAI,I20,,Chennai,579851.7333885451
7,VDI,2017,4,91609.95208622864,1,Diesel,,Maruti,Swift Dzire,,Mahbubnagar,681347.6991721528
533,CNG LXI,2020,5,57636.543732048376,1,Petrol + CNG,,Maruti,Wagon R,,Delhi,444839.161726939
380,GTX Plus,2019,3,35527.25722029473,1,Diesel,,Kia,Seltos,,Chennai,1968075.5166903865
596,ZXi,2020,7,50358.26582529316,1,Petrol,,Maruti,Ertiga,,Vellore,1082750.4874678769
567,Magna,2015,5,58413.575468580195,1,Petrol,,Hyundai,i20,,Ghaziabad,465199.07823731954
303,VXI Optional,2016,9,157810.0368115599,1,Petrol,,Maruti,Alto K10,,Udaipur,222851.02533351234
111,SV MT,2015,4,112916.27329105473,1,Petrol,,Honda,City,,Jaipur,480872.01778791036
274,ZLX,2016,8,71109.63500777115,1,Diesel,,Mahindra,Bolero Power Plus,,Ludhiana,638109.3466977633
566,LXi,2020,7,48859.22977918197,1,Petrol + CNG,,Maruti,Alto,,Ghaziabad,467295.7584189683
74,AMT ZDI,2017,4,95105.44935831579,1,Diesel,,Maruti,SWIFT,,Jamnagar,761773.5720612439
762,ASPIRE 1.5TDCI,2014,6,,0,Diesel,,Ford,FIGO,,Faridabad,270271.9121570699
31,ZDI Plus,2018,10,81206.22956390436,1,Diesel,,Maruti,Ertiga,,Jangaon,869510.2727670248
290,1 5D TIT P MT BSIV,2016,5,85268.24880870935,1,Diesel,,Ford,EcoSport,,Salem,791833.9689005151
728,VX,2022,1,44777.51996851315,1,Diesel,,Tata,Safari,,Andheri West,2052190.4790717515
401,Delta,2021,12,29366.455627031828,1,Petrol,,Maruti,Baleno,,Gautam Buddha Nagar,662258.3308630148
633,5 Seater AC,2017,2,71697.9477220002,1,Petrol + CNG,,Maruti,Eeco,,Ghaziabad,323181.22226531035
534,ZXI AT,2016,12,,0,Petrol,,Maruti,Celerio 2014-2017,,Jaipur,399584.7987947188
548,1.6 CRDi SX,2021,3,38622.50018387262,1,Diesel,,Hyundai,Verna,,Ludhiana,1277363.9080153976
640,WR V 1.2 VX MT,2016,8,,0,Petrol,,Honda,WR V 1.2 VX MT,,Hyderabad,526894.0502533608
444,XM,2020,5,,0,Diesel,,Tata,Nexon,,NEW DELHI,669521.4532679822
482,Delta,2021,12,22596.448504054337,1,Petrol,,Maruti,Baleno,,Kolar,820199.4230879558
143,VXi,2014,1,,0,Petrol,,Maruti,Ritz,,Bangalore,294175.9389960529
761,Diesel XE,2013,1,79777.54481499438,1,Diesel,,Nissan,Micra,,Agra,367750.52606087556
662,CNG LXI,2016,2,,0,Petrol + CNG,,Maruti,Wagon R,,Delhi,387648.05921346025
149,LXi,2021,10,62622.87015625002,1,Petrol + CNG,,Maruti,SWIFT,,Palwal,506541.6110972071
723,VVT ZXI,2014,1,92846.89393621444,1,Petrol,,Maruti,SWIFT,,Davangere,460261.9455055801
664,ZDi,2016,4,106548.60014071788,1,Diesel,,Maruti,Vitara Brezza,,Bangalore,710092.5423518637
471,1.5 E MT,2014,1,116061.72127765049,1,Diesel,,Honda,City,,Vijayapura,479084.4381294029
374,S6,2014,4,71192.0687074167,1,Diesel,,Mahindra,Scorpio,,Ghaziabad,517410.3092848539
473,Zeta,2020,6,61896.70710144774,1,Petrol,,Maruti,BALENO,,Baramati,728467.4444198436
294,Sportz,2018,7,121227.58008814843,1,Petrol,,Hyundai,i20,,Rajsamand,557206.1814207815
464,1.6 CR MT HIGHLINE,2014,10,,0,Diesel,,VOLKSWAGEN,VENTO,,Coimbatore,558685.2927061791
423,LXi,2020,11,50937.682348549744,1,Petrol,,Maruti,Swift,,Faridabad,536519.5238512297
383,BMW 5200,2014,8,,0,Diesel,,BMW,BMW,,South Delhi,2692594.747571501
404,HONDA BRIO 1 2 VXAT,2014,4,,0,Petrol,,HONDA CARS LTD,HONDA BRIO 1 2 VXAT,,Coimbatore,409592.2341873478
320,W7,2018,10,,0,Diesel,,Mahindra,XUV500,,Bangalore,1219478.875990933
522,Asta Turbo DCT,2022,9,24946.03138630198,1,Petrol,,Hyundai,i20,,Pune,1087402.6780174554
224,Zeta,2016,3,85064.08081024046,1,Petrol,,Maruti,Baleno,,Delhi,492232.704256188
482,Delta,2021,11,21798.302455324065,1,Petrol,,Maruti,Baleno,,Kolar,833465.7670752275
316,Vxi,2016,8,85632.67273842641,1,Petrol,,Maruti,Swift,,Jaipur,396137.6047876119
456,Vxi,2022,5,31459.19838739281,1,Petrol,,Maruti,Swift,,Faridabad,660314.9139862502
324,kwid Rxt,2016,5,,0,Petrol,,Renault,kwid Rxt,,Tirukovilur,334974.6514096811
292,SX iMT,2021,2,43833.205730702786,1,Diesel,,Hyundai,Venue,,Nagpur,1208628.0615538291
768,2.4 ZX 7 STR,2015,4,114085.71334445999,1,Diesel,,Toyota,Innova / Crysta,,Bengaluru,801183.2980221764
471,1.5 E MT,2013,1,119251.52003313068,1,Diesel,,Honda,City,,Vijayapura,497794.08268620865
40,1.5 CRDI MT EX,2021,2,71260.69434519432,1,Diesel,,Hyundai,Creta,,Gonda,1228084.1528673724
658,vxi,2012,2,,0,Petrol,,hyundai,I10,,Noida,249221.76649598771
172,1.6 CRDI SX,2015,10,93251.19469171486,1,Diesel,,Hyundai,CRETA,,Yavatmal,858272.8111598853
730,T8,2017,2,37113.494897687415,1,Diesel,,Mahindra,TUV 300,,Morbi,661283.2179934417
302,SMT,2012,3,,0,Petrol,,Honda,Brio 2011-2013,,Palam,201544.86180456818
628,HTX G,2020,11,52034.965623532604,1,Petrol,,Kia,Seltos,,Faridabad,1306574.8550613727
353,W8,2023,5,33586.1596383444,1,Diesel,,Mahindra,XUV300,,Ahmedabad,1302594.4926478174
83,Sportz 1.4 CRDi,2018,8,135140.88560640175,1,Diesel,,Hyundai,Elite i20,,Ghaziabad,644295.0672586242
85,ZXi,2020,12,12650.356655489144,1,Petrol,,Maruti,Ertiga,,Mangalore,1032969.462472367
761,Diesel XE,2013,1,80366.97922885425,1,Diesel,,Nissan,Micra,,Agra,372928.0496931152
387,T O,2018,11,,0,Petrol,,NISSAN,REDIGO,,New Delhi,266348.7713808762
593,2.5 G E4,2014,6,,0,Diesel,,Toyota,Innova 2.5G,,Bangalore,891178.4640705845
408,VTVT S,2016,12,103410.79175797424,1,Petrol,,Hyundai,Elantra,,Salem,785385.2355448343
562,LXI CNG,2021,9,14647.974447329187,1,Petrol + CNG,,Maruti,WAGON R,,Pune,610254.2151071179
475,VDi,2015,8,182841.95751880473,1,Diesel,,Maruti,Vitara Brezza,,Mumbai,622976.6279736689
429,HTX G,2022,1,20310.552228586374,1,Petrol,,Kia,Seltos,,North Delhi,1246146.5182906664
661,Zeta,2020,9,28351.570517490385,1,Petrol,,Maruti,Baleno,,Udaipur,696244.9790130941
753,CNG LXI,2019,1,96010.14638277495,1,Petrol + CNG,,Maruti,WAGON R,,Kolhapur,577859.6420978348
587,Zeta,2018,4,48990.18884795118,1,Petrol,,Maruti,Baleno,,Krishnagiri,615528.0154465163
34,G,2014,12,62477.19991160305,1,Petrol,,Toyota,Etios,,Puducherry,465838.0636866621
672,Asta,2016,12,25924.87424131716,1,Petrol,,Hyundai,i20,,Villupuram,644739.7973023882
729,zxi,2014,12,,0,Petrol,,Maruti,ERTIGA,,Malad East,512246.9163897535
83,Sportz 1.4 CRDi,2017,7,141985.91721837877,1,Diesel,,Hyundai,Elite i20,,Ghaziabad,655026.9261852353
116,XE 85 PS,2016,4,,0,Diesel,,Nissan,Terrano 2013-2017,,Coimbatore,759239.2500795056
360,Vxi,2019,8,59146.74859598211,1,Petrol + CNG,,Maruti,Swift,,Faridabad,584553.5967398963
348,Magna,2019,1,98471.29159388843,1,Petrol + CNG,,Hyundai,Grand i10,,Pune,449584.456000634
189,5 Seater AC,2018,6,29044.25423073543,1,Petrol + CNG,,Maruti,Eeco,,Ghaziabad,480136.13379711955
510,1.2 CRDi Sportz,2017,11,20428.8104627671,1,Petrol,,Hyundai,Grand i10,,Puducherry,518739.5618407886
273,Magna Optional 1.4 CRDi,2013,7,,0,Diesel,,Hyundai,i20 2012-2014,,Rajkot,425855.433665399
352,LXi,2018,11,30187.910358805704,1,Petrol,,Maruti,Alto,,Gurgaon,318560.50458930776
260,ZLX,2017,2,63744.22111346692,1,Diesel,,Mahindra,Bolero Power Plus,,Rajsamand,713685.446110135
534,ZXI AT,2016,10,,0,Petrol,,Maruti,Celerio 2014-2017,,Jaipur,427010.56664665026
559,LXI BS IV,2015,8,26069.23346100487,1,Petrol + CNG,,Maruti,WAGON R,,Thane,442674.4509094113
612,1.4 CRDi Asta,2020,5,99758.53418047208,1,Diesel,,Hyundai,i20,,Cuddalore,712858.9415440009
524,Accomplished MT,2022,10,18710.666037732124,1,Petrol,,Tata,Punch,,Karanja,742561.2384881792
89,1.5 S MT,2018,3,70240.28177828016,1,Petrol,,Honda,City,,Faridabad,959857.1433187383
193,SMARTI HYBRID ZETA,2020,11,,0,Petrol,,Maruti,XL6,,Rajkot,842794.48308371
734,EX 4X2,2016,12,72657.74326537082,1,Diesel,,Tata,Safari,,Lucknow,696124.1866845946
594,BALENO ZETA,2018,1,,0,Petrol,,Maruti,BALENO ZETA,,Hyderabad,689254.2831037624
768,2.4 ZX 7 STR,2014,5,104987.26016496577,1,Diesel,,Toyota,Innova / Crysta,,Bengaluru,755062.2663963997
657,1.5 SV MT I DTEC,2015,8,,0,Diesel,,HONDA,CITY,,Chennai,706673.981005023
212,2.0 TDI,2012,11,144227.73106970335,1,Diesel,,Audi,Q5,,Chennai,2090656.736560102
87,VXI AT,2015,9,,0,Diesel,,Maruti,Swift Dzire,,Jaipur,615752.4675626734
170,ZLX BSIII,2015,4,106843.71210095233,1,Diesel,,Mahindra,Bolero,,Salem,812290.7615894288
456,Vxi,2022,7,30040.46007653355,1,Petrol,,Maruti,Swift,,Faridabad,686626.3285846033
302,SMT,2011,4,,0,Petrol,,Honda,Brio 2011-2013,,Palam,210407.68078119785
465,GL F/L,2015,3,,0,Petrol,,Hyundai,Santro,,ghaziabad,198522.53936572082
59,1.6 SX Diesel,2016,12,99545.39738235687,1,Diesel,,Hyundai,Creta,,Ludhiana,826786.508089482
507,1.5 Diesel Titanium,2017,1,58851.22534628824,1,Diesel,,Ford,EcoSport,,Thane,740600.470767448
230,1.0L MPI,2018,10,,0,Petrol,,Volkswagen,Polo,,Bangalore,801142.6392491704
286,ALPHA PETROL,2019,5,,0,Petrol,,Maruti,Baleno,,Bangalore,783147.8828309719
269,GREEN VXI,2016,8,,0,Petrol,,MARUTI,ERTIGA,,Palghar,644758.0751248841
767,VDi,2014,5,86318.12349103126,1,Diesel,,Maruti,Swift,,Rajkot,434865.36774837517
88,1 6 VTVT SXP,2016,8,,0,Petrol,,HYUNDAI,CRETA 1 6 VTVT SXP,,Coimbatore,920600.3158525834
458,Vxi,2022,12,20778.54557371675,1,Petrol,,Maruti,Swift,,Rajsamand,672759.5975050423
176,LX 4-Str Hard Top Diesel,2021,4,27333.07450362858,1,Diesel,,Mahindra,Thar,,Delhi,1536735.7042589656
648,7 Seater STD,2018,5,53854.4305825942,1,Petrol + CNG,,Maruti,Eeco,,Sonipat,461049.65182500565
11,ACTIVE CRDI SX BS4,2016,5,,0,Diesel,,HYUNDAI,I20,,Pudukkottai,609185.6259191512
472,Titanium,2021,11,,0,Petrol,,Ford,EcoSport,,GURGAON,741744.6613357416
269,GREEN VXI,2016,7,,0,Petrol,,MARUTI,ERTIGA,,Palghar,654657.1628294257
448,AMBITION 81 KW TDI CR,2018,11,83347.0274968809,1,Diesel,,Skoda,Rapid,,Ghaziabad,497275.58667555486
137,GT TSI BSIV,2015,6,65306.15296299356,1,Petrol,,Volkswagen,Polo,,Hyderabad,666473.199231044
335,Sigma,2019,3,39857.96815883486,1,Petrol,,Maruti,Baleno,,Ghaziabad,582675.2431661711
364,RXZ,2022,6,,0,Petrol,,RENAULT,TRIBER,,Jaipur,728497.8091840947
654,LX D AT 4WD 4S,2022,9,7117.5211281677775,1,Diesel,,Mahindra,Thar,,Rajsamand,1537090.9372476677
120,Revotron 1.2T XM,2017,6,55524.651271415554,1,Petrol,,Tata,Zest,,Pune,512361.6134830426
120,Revotron 1.2T XM,2017,6,48710.12446075237,1,Petrol,,Tata,Zest,,Pune,494938.02421585383
657,1.5 SV MT I DTEC,2014,7,,0,Diesel,,HONDA,CITY,,Chennai,699675.3963295806
699,LXI CNG,2021,5,40912.1467236101,1,Petrol + CNG,,Maruti,WAGON R,,Gwalior,589682.3497837762
556,Vxi,2015,6,92133.96814983046,1,Petrol,,Maruti,Alto K10,,West Delhi,291873.91152720567
312,EECO  5 STR,2019,4,,0,Petrol,,MARUTI SUZUKI INDIA LTD,EECO  5 STR,,Kalyan,440907.922122509
608,1.5 Revotorq XMA,2018,5,132084.39550849173,1,Diesel,,Tata,Nexon,,Faridabad,598671.4322973753
315,1.2 MPI Comfortline,2016,5,71816.24181598188,1,Diesel,,Volkswagen,Polo,,Kanchipuram,622371.1147503477
57,MAHINDRA BOLERO ZLX,2016,1,,0,Diesel,,Mahindra and Mahindra limited,MAHINDRA BOLERO ZLX,,Coimbatore,608247.7429946526
266,VXI Opt,2017,10,60776.19053570106,1,Petrol,,Maruti,WAGON R,,Chennai,497784.391799649
641,VXI AMT,2015,3,77065.78933369076,1,Petrol,,Maruti,Wagon R,,West Delhi,329511.8694874858
150,Vxi,2014,5,72589.87560042253,1,Petrol + CNG,,Maruti,Alto K10,,Faridabad,250771.37721005708
235,RxL,2021,3,29404.69636282382,1,Petrol,,Renault,Triber,,Junagadh,693728.8658246396
759,Camper,2013,5,152493.6043973103,1,Diesel,,Mahindra,Bolero,,Bangalore,497303.90475609316
250,Eon Magna,2013,1,,0,Petrol,,Hyundai,Hyundai Eon Megna,,Tiruvallur,237165.90941862075
475,VDi,2016,7,171833.00095563868,1,Diesel,,Maruti,Vitara Brezza,,Mumbai,614165.7033977074
487,T,2015,2,61058.76880098075,1,Petrol,,Datsun,GO,,Delhi,232577.11002898947
470,V W POLO 1 2 MPI HIGHLINE,2016,9,21564.773605944018,1,Petrol,,Volkswagen,Polo GT,,Coimbatore,770755.8485085544
274,ZLX,2016,7,70344.62901913522,1,Diesel,,Mahindra,Bolero Power Plus,,Ludhiana,678981.9689491962
181,LXI 1.2,2020,7,20799.470211205185,1,Petrol,,Maruti,Dzire,,Puducherry,619135.0105064181
29,RENAULT DUSTER RXL,2012,11,,0,Diesel,,RENAULT INDIA PVT LTD,RENAULT DUSTER RXL,,Coimbatore,547741.7013457926
510,1.2 CRDi Sportz,2017,12,19588.26896127726,1,Petrol,,Hyundai,Grand i10,,Puducherry,531148.8580901832
536,S CNG,2024,2,5779.526928426927,1,Petrol + CNG,,Hyundai,Aura,,Palwal,889226.8614517512
459,1.2 Revotron XE,2020,8,42559.5136100671,1,Petrol,,Tata,Tiago,,South Delhi,422003.3042365874
142,LXI CNG,2019,2,,0,Petrol + CNG,,Maruti,Wagon R,,Delhi,461823.57539062516
103,Vxi,2020,12,22562.6273808597,1,Petrol,,Maruti,Vitara Brezza,,Bangalore,857294.685106162
188,85PS Diesel RxZ,2019,4,72730.57272198919,1,Diesel,,Renault,Duster,,Salem,1026409.7040497947
727,VX,2013,8,91789.03345997997,1,Diesel,,Tata,Safari Storme,,Pune,550435.8243124569
337,Delta,2018,4,88442.08800066388,1,Petrol,,Maruti,Baleno,,Jaipur,700370.8755754188
569,S O,2016,2,,0,Petrol + CNG,,Hyundai,Xcent 2014-2016,,Rajkot,366595.0313043148
74,AMT ZDI,2019,3,99287.39972884575,1,Diesel,,Maruti,SWIFT,,Jamnagar,706531.2849614491
519,Sportz 1.2,2018,1,22136.793755062605,1,Petrol,,Hyundai,i20,,Udaipur,580501.2171842703
215,Sigma,2018,8,69620.82392291313,1,Petrol,,Maruti,Baleno,,Lucknow,509476.55471803277
235,RxL,2021,3,26728.95663631835,1,Petrol,,Renault,Triber,,Junagadh,672136.1273636081
